"End_ID","Start_ID","Duration","Start_DT","End_DT","Start_Address","End_Adress","Bike_ID","Member_Type","S_Lat","S_Long","E_Lat","E_Long","start_coord","end_coord"
31200,31285,954632,2017-02-14 21:50:00,2017-02-14 22:06:00,"22nd & P ST NW","Massachusetts Ave & Dupont Circle NW","W21032","Casual",38.909394,-77.048728,38.9101,-77.0444,"38.909394, -77.048728","38.9101, -77.0444"
31200,31102,1047675,2017-02-14 10:11:00,2017-02-14 10:28:00,"11th & Kenyon St NW","Massachusetts Ave & Dupont Circle NW","W00743","Registered",38.929464,-77.027822,38.9101,-77.0444,"38.929464, -77.027822","38.9101, -77.0444"
31200,31312,509231,2017-02-14 16:18:00,2017-02-14 16:27:00,"Wisconsin Ave & O St NW","Massachusetts Ave & Dupont Circle NW","W22830","Registered",38.90849,-77.063586,38.9101,-77.0444,"38.90849, -77.063586","38.9101, -77.0444"
31200,31220,557171,2017-02-14 15:16:00,2017-02-14 15:26:00,"US Dept of State / Virginia Ave & 21st St NW","Massachusetts Ave & Dupont Circle NW","W22144","Registered",38.894919,-77.046587,38.9101,-77.0444,"38.894919, -77.046587","38.9101, -77.0444"
31200,31400,813805,2017-02-14 07:43:00,2017-02-14 07:57:00,"Georgia & New Hampshire Ave NW","Massachusetts Ave & Dupont Circle NW","W22764","Registered",38.936043,-77.024649,38.9101,-77.0444,"38.936043, -77.024649","38.9101, -77.0444"
31200,31404,1433994,2017-02-14 08:36:00,2017-02-14 09:00:00,"9th & Upshur St NW","Massachusetts Ave & Dupont Circle NW","W22117","Registered",38.9418,-77.0251,38.9101,-77.0444,"38.9418, -77.0251","38.9101, -77.0444"
31200,31116,512151,2017-02-14 11:32:00,2017-02-14 11:41:00,"California St & Florida Ave NW","Massachusetts Ave & Dupont Circle NW","W21498","Registered",38.917761,-77.04062,38.9101,-77.0444,"38.917761, -77.04062","38.9101, -77.0444"
31200,31236,714468,2017-02-14 18:50:00,2017-02-14 19:02:00,"37th & O St NW / Georgetown University","Massachusetts Ave & Dupont Circle NW","W00960","Registered",38.90774,-77.071652,38.9101,-77.0444,"38.90774, -77.071652","38.9101, -77.0444"
31200,31206,399562,2017-02-14 17:05:00,2017-02-14 17:12:00,"19th & E Street NW","Massachusetts Ave & Dupont Circle NW","W01167","Registered",38.8952,-77.0436,38.9101,-77.0444,"38.8952, -77.0436","38.9101, -77.0444"
31200,31212,252953,2017-02-14 06:45:00,2017-02-14 06:49:00,"21st & M St NW","Massachusetts Ave & Dupont Circle NW","W21001","Registered",38.90534,-77.046774,38.9101,-77.0444,"38.90534, -77.046774","38.9101, -77.0444"
31200,31602,892848,2017-02-14 16:29:00,2017-02-14 16:44:00,"Park Rd & Holmead Pl NW","Massachusetts Ave & Dupont Circle NW","W21424","Registered",38.9308,-77.0315,38.9101,-77.0444,"38.9308, -77.0315","38.9101, -77.0444"
31200,31205,917095,2017-02-14 17:29:00,2017-02-14 17:44:00,"21st & I St NW","Massachusetts Ave & Dupont Circle NW","W22615","Registered",38.9008,-77.047,38.9101,-77.0444,"38.9008, -77.047","38.9101, -77.0444"
31200,31101,562879,2017-02-14 08:16:00,2017-02-14 08:25:00,"14th & V St NW","Massachusetts Ave & Dupont Circle NW","W01245","Registered",38.9176,-77.0321,38.9101,-77.0444,"38.9176, -77.0321","38.9101, -77.0444"
31200,31229,180065,2017-02-14 06:34:00,2017-02-14 06:37:00,"New Hampshire Ave & T St NW","Massachusetts Ave & Dupont Circle NW","W21121","Registered",38.91554,-77.03818,38.9101,-77.0444,"38.91554, -77.03818","38.9101, -77.0444"
31200,31514,1638008,2017-02-14 08:42:00,2017-02-14 09:09:00,"Hamlin & 7th St NE","Massachusetts Ave & Dupont Circle NW","W00142","Registered",38.927497,-76.997194,38.9101,-77.0444,"38.927497, -76.997194","38.9101, -77.0444"
31200,31241,434147,2017-02-14 08:39:00,2017-02-14 08:46:00,"Thomas Circle","Massachusetts Ave & Dupont Circle NW","W00314","Registered",38.9059,-77.0325,38.9101,-77.0444,"38.9059, -77.0325","38.9101, -77.0444"
31200,31283,747614,2017-02-14 17:09:00,2017-02-14 17:21:00,"14th & L St NW","Massachusetts Ave & Dupont Circle NW","W22647","Registered",38.903658,-77.031737,38.9101,-77.0444,"38.903658, -77.031737","38.9101, -77.0444"
31200,31106,728475,2017-02-14 08:47:00,2017-02-14 08:59:00,"Calvert & Biltmore St NW","Massachusetts Ave & Dupont Circle NW","W21927","Registered",38.923203,-77.047637,38.9101,-77.0444,"38.923203, -77.047637","38.9101, -77.0444"
31200,31253,278893,2017-02-14 18:52:00,2017-02-14 18:57:00,"19th & K St NW","Massachusetts Ave & Dupont Circle NW","W20860","Registered",38.902204,-77.04337,38.9101,-77.0444,"38.902204, -77.04337","38.9101, -77.0444"
31200,31114,272944,2017-02-14 07:51:00,2017-02-14 07:56:00,"18th St & Wyoming Ave NW","Massachusetts Ave & Dupont Circle NW","W22305","Registered",38.918809,-77.041571,38.9101,-77.0444,"38.918809, -77.041571","38.9101, -77.0444"
31200,31120,1043232,2017-02-14 09:06:00,2017-02-14 09:23:00,"10th & Florida Ave NW","Massachusetts Ave & Dupont Circle NW","W21044","Registered",38.920387,-77.025672,38.9101,-77.0444,"38.920387, -77.025672","38.9101, -77.0444"
31200,31285,176066,2017-02-14 21:33:00,2017-02-14 21:36:00,"22nd & P ST NW","Massachusetts Ave & Dupont Circle NW","W21037","Registered",38.909394,-77.048728,38.9101,-77.0444,"38.909394, -77.048728","38.9101, -77.0444"
31200,31112,638978,2017-02-14 09:51:00,2017-02-14 10:01:00,"Harvard St & Adams Mill Rd NW","Massachusetts Ave & Dupont Circle NW","W01340","Registered",38.927872,-77.043358,38.9101,-77.0444,"38.927872, -77.043358","38.9101, -77.0444"
31200,31205,442535,2017-02-14 19:09:00,2017-02-14 19:16:00,"21st & I St NW","Massachusetts Ave & Dupont Circle NW","W22368","Registered",38.9008,-77.047,38.9101,-77.0444,"38.9008, -77.047","38.9101, -77.0444"
31200,31303,1114531,2017-02-14 17:43:00,2017-02-14 18:01:00,"Tenleytown / Wisconsin Ave & Albemarle St NW","Massachusetts Ave & Dupont Circle NW","W22953","Registered",38.947607,-77.079382,38.9101,-77.0444,"38.947607, -77.079382","38.9101, -77.0444"
31200,31119,482181,2017-02-14 17:46:00,2017-02-14 17:54:00,"14th & Belmont St NW","Massachusetts Ave & Dupont Circle NW","W01469","Registered",38.921074,-77.031887,38.9101,-77.0444,"38.921074, -77.031887","38.9101, -77.0444"
31200,31241,369798,2017-02-14 15:38:00,2017-02-14 15:44:00,"Thomas Circle","Massachusetts Ave & Dupont Circle NW","W21282","Registered",38.9059,-77.0325,38.9101,-77.0444,"38.9059, -77.0325","38.9101, -77.0444"
31200,31229,398835,2017-02-14 12:02:00,2017-02-14 12:09:00,"New Hampshire Ave & T St NW","Massachusetts Ave & Dupont Circle NW","W22394","Registered",38.91554,-77.03818,38.9101,-77.0444,"38.91554, -77.03818","38.9101, -77.0444"
31200,31257,594700,2017-02-14 09:17:00,2017-02-14 09:27:00,"22nd & I St NW / Foggy Bottom","Massachusetts Ave & Dupont Circle NW","W23111","Registered",38.90088,-77.048911,38.9101,-77.0444,"38.90088, -77.048911","38.9101, -77.0444"
31200,31267,173765,2017-02-15 00:02:00,2017-02-15 00:05:00,"17th St & Massachusetts Ave NW","Massachusetts Ave & Dupont Circle NW","W00594","Registered",38.908142,-77.038359,38.9101,-77.0444,"38.908142, -77.038359","38.9101, -77.0444"
31200,31226,743332,2017-02-14 18:10:00,2017-02-14 18:22:00,"34th St & Wisconsin Ave NW","Massachusetts Ave & Dupont Circle NW","W00714","Registered",38.916442,-77.0682,38.9101,-77.0444,"38.916442, -77.0682","38.9101, -77.0444"
31200,31306,850133,2017-02-14 09:55:00,2017-02-14 10:10:00,"39th & Calvert St NW / Stoddert","Massachusetts Ave & Dupont Circle NW","W23017","Registered",38.922649,-77.077271,38.9101,-77.0444,"38.922649, -77.077271","38.9101, -77.0444"
31200,31116,223423,2017-02-14 08:01:00,2017-02-14 08:05:00,"California St & Florida Ave NW","Massachusetts Ave & Dupont Circle NW","W20531","Registered",38.917761,-77.04062,38.9101,-77.0444,"38.917761, -77.04062","38.9101, -77.0444"
31200,31124,599909,2017-02-14 08:35:00,2017-02-14 08:45:00,"14th & Irving St NW","Massachusetts Ave & Dupont Circle NW","W21360","Registered",38.928552,-77.032224,38.9101,-77.0444,"38.928552, -77.032224","38.9101, -77.0444"
31200,31110,163142,2017-02-14 10:02:00,2017-02-14 10:05:00,"20th St & Florida Ave NW","Massachusetts Ave & Dupont Circle NW","W21174","Casual",38.9154,-77.0446,38.9101,-77.0444,"38.9154, -77.0446","38.9101, -77.0444"
31200,31248,1278841,2017-02-14 18:02:00,2017-02-14 18:23:00,"Smithsonian-National Mall / Jefferson Dr & 12th St SW","Massachusetts Ave & Dupont Circle NW","W22102","Registered",38.888767,-77.02858,38.9101,-77.0444,"38.888767, -77.02858","38.9101, -77.0444"
31200,31014,1285321,2017-02-14 20:01:00,2017-02-14 20:22:00,"Lynn & 19th St North","Massachusetts Ave & Dupont Circle NW","W22419","Registered",38.897315,-77.070993,38.9101,-77.0444,"38.897315, -77.070993","38.9101, -77.0444"
31200,31509,465648,2017-02-14 05:45:00,2017-02-14 05:52:00,"New Jersey Ave & R St NW","Massachusetts Ave & Dupont Circle NW","W21773","Registered",38.912659,-77.017669,38.9101,-77.0444,"38.912659, -77.017669","38.9101, -77.0444"
31200,31225,567507,2017-02-14 18:42:00,2017-02-14 18:51:00,"C & O Canal & Wisconsin Ave NW","Massachusetts Ave & Dupont Circle NW","W00647","Registered",38.90375,-77.06269,38.9101,-77.0444,"38.90375, -77.06269","38.9101, -77.0444"
31200,31307,795658,2017-02-14 23:09:00,2017-02-14 23:23:00,"3000 Connecticut Ave NW / National Zoo","Massachusetts Ave & Dupont Circle NW","W20643","Registered",38.930282,-77.055599,38.9101,-77.0444,"38.930282, -77.055599","38.9101, -77.0444"
31200,31229,250153,2017-02-14 12:35:00,2017-02-14 12:39:00,"New Hampshire Ave & T St NW","Massachusetts Ave & Dupont Circle NW","W00340","Registered",38.91554,-77.03818,38.9101,-77.0444,"38.91554, -77.03818","38.9101, -77.0444"
31200,31251,454515,2017-02-14 13:40:00,2017-02-14 13:47:00,"12th & L St NW","Massachusetts Ave & Dupont Circle NW","W00394","Registered",38.903819,-77.0284,38.9101,-77.0444,"38.903819, -77.0284","38.9101, -77.0444"
31200,31229,312198,2017-02-14 08:01:00,2017-02-14 08:06:00,"New Hampshire Ave & T St NW","Massachusetts Ave & Dupont Circle NW","W22304","Registered",38.91554,-77.03818,38.9101,-77.0444,"38.91554, -77.03818","38.9101, -77.0444"
31200,31119,463976,2017-02-14 07:24:00,2017-02-14 07:31:00,"14th & Belmont St NW","Massachusetts Ave & Dupont Circle NW","W20616","Registered",38.921074,-77.031887,38.9101,-77.0444,"38.921074, -77.031887","38.9101, -77.0444"
31200,31229,207097,2017-02-14 11:53:00,2017-02-14 11:56:00,"New Hampshire Ave & T St NW","Massachusetts Ave & Dupont Circle NW","W20855","Registered",38.91554,-77.03818,38.9101,-77.0444,"38.91554, -77.03818","38.9101, -77.0444"
31200,31201,212628,2017-02-14 06:48:00,2017-02-14 06:51:00,"15th & P St NW","Massachusetts Ave & Dupont Circle NW","W00548","Registered",38.90985,-77.034438,38.9101,-77.0444,"38.90985, -77.034438","38.9101, -77.0444"
31200,31282,260884,2017-02-14 07:30:00,2017-02-14 07:34:00,"16th & R St NW","Massachusetts Ave & Dupont Circle NW","W22698","Registered",38.912652,-77.036278,38.9101,-77.0444,"38.912652, -77.036278","38.9101, -77.0444"
31200,31122,690145,2017-02-14 09:03:00,2017-02-14 09:14:00,"16th & Irving St NW","Massachusetts Ave & Dupont Circle NW","W20560","Registered",38.928893,-77.03625,38.9101,-77.0444,"38.928893, -77.03625","38.9101, -77.0444"
31200,31304,738172,2017-02-14 19:30:00,2017-02-14 19:43:00,"36th & Calvert St NW / Glover Park","Massachusetts Ave & Dupont Circle NW","W20963","Casual",38.922581,-77.070334,38.9101,-77.0444,"38.922581, -77.070334","38.9101, -77.0444"
31200,31236,936322,2017-02-14 17:31:00,2017-02-14 17:46:00,"37th & O St NW / Georgetown University","Massachusetts Ave & Dupont Circle NW","W01307","Registered",38.90774,-77.071652,38.9101,-77.0444,"38.90774, -77.071652","38.9101, -77.0444"
31200,31204,572284,2017-02-14 12:06:00,2017-02-14 12:15:00,"20th & E St NW","Massachusetts Ave & Dupont Circle NW","W00042","Registered",38.8963,-77.045,38.9101,-77.0444,"38.8963, -77.045","38.9101, -77.0444"
31200,31253,387236,2017-02-14 19:27:00,2017-02-14 19:34:00,"19th & K St NW","Massachusetts Ave & Dupont Circle NW","W21058","Registered",38.902204,-77.04337,38.9101,-77.0444,"38.902204, -77.04337","38.9101, -77.0444"
31200,31281,749201,2017-02-14 17:16:00,2017-02-14 17:28:00,"8th & O St NW","Massachusetts Ave & Dupont Circle NW","W21691","Casual",38.90864,-77.02277,38.9101,-77.0444,"38.90864, -77.02277","38.9101, -77.0444"
31200,31282,298076,2017-02-14 19:25:00,2017-02-14 19:30:00,"16th & R St NW","Massachusetts Ave & Dupont Circle NW","W00093","Registered",38.912652,-77.036278,38.9101,-77.0444,"38.912652, -77.036278","38.9101, -77.0444"
31200,31212,197572,2017-02-14 11:54:00,2017-02-14 11:57:00,"21st & M St NW","Massachusetts Ave & Dupont Circle NW","W20963","Registered",38.90534,-77.046774,38.9101,-77.0444,"38.90534, -77.046774","38.9101, -77.0444"
31200,31201,338996,2017-02-14 08:19:00,2017-02-14 08:24:00,"15th & P St NW","Massachusetts Ave & Dupont Circle NW","W20461","Registered",38.90985,-77.034438,38.9101,-77.0444,"38.90985, -77.034438","38.9101, -77.0444"
31200,31119,567990,2017-02-14 07:25:00,2017-02-14 07:35:00,"14th & Belmont St NW","Massachusetts Ave & Dupont Circle NW","W22148","Registered",38.921074,-77.031887,38.9101,-77.0444,"38.921074, -77.031887","38.9101, -77.0444"
31200,31229,228034,2017-02-14 17:34:00,2017-02-14 17:38:00,"New Hampshire Ave & T St NW","Massachusetts Ave & Dupont Circle NW","W22541","Registered",38.91554,-77.03818,38.9101,-77.0444,"38.91554, -77.03818","38.9101, -77.0444"
31200,31267,238592,2017-02-14 19:02:00,2017-02-14 19:06:00,"17th St & Massachusetts Ave NW","Massachusetts Ave & Dupont Circle NW","W23237","Registered",38.908142,-77.038359,38.9101,-77.0444,"38.908142, -77.038359","38.9101, -77.0444"
31200,31306,895832,2017-02-14 09:14:00,2017-02-14 09:29:00,"39th & Calvert St NW / Stoddert","Massachusetts Ave & Dupont Circle NW","W22947","Registered",38.922649,-77.077271,38.9101,-77.0444,"38.922649, -77.077271","38.9101, -77.0444"
31200,31214,269307,2017-02-14 09:27:00,2017-02-14 09:31:00,"17th & Corcoran St NW","Massachusetts Ave & Dupont Circle NW","W20787","Registered",38.9121,-77.0387,38.9101,-77.0444,"38.9121, -77.0387","38.9101, -77.0444"
31200,31214,189598,2017-02-14 14:16:00,2017-02-14 14:19:00,"17th & Corcoran St NW","Massachusetts Ave & Dupont Circle NW","W21413","Registered",38.9121,-77.0387,38.9101,-77.0444,"38.9121, -77.0387","38.9101, -77.0444"
31200,31285,1045882,2017-02-14 21:50:00,2017-02-14 22:07:00,"22nd & P ST NW","Massachusetts Ave & Dupont Circle NW","W01047","Casual",38.909394,-77.048728,38.9101,-77.0444,"38.909394, -77.048728","38.9101, -77.0444"
31200,31278,243494,2017-02-14 16:48:00,2017-02-14 16:52:00,"18th & R St NW","Massachusetts Ave & Dupont Circle NW","W20713","Registered",38.912648,-77.041834,38.9101,-77.0444,"38.912648, -77.041834","38.9101, -77.0444"
31200,31214,232398,2017-02-14 16:07:00,2017-02-14 16:11:00,"17th & Corcoran St NW","Massachusetts Ave & Dupont Circle NW","W22107","Registered",38.9121,-77.0387,38.9101,-77.0444,"38.9121, -77.0387","38.9101, -77.0444"
31200,31503,984129,2017-02-14 07:33:00,2017-02-14 07:50:00,"Florida Ave & R St NW","Massachusetts Ave & Dupont Circle NW","W21785","Registered",38.9126,-77.0135,38.9101,-77.0444,"38.9126, -77.0135","38.9101, -77.0444"
31200,31110,184314,2017-02-14 09:05:00,2017-02-14 09:08:00,"20th St & Florida Ave NW","Massachusetts Ave & Dupont Circle NW","W21280","Registered",38.9154,-77.0446,38.9101,-77.0444,"38.9154, -77.0446","38.9101, -77.0444"
31200,31281,788407,2017-02-14 08:02:00,2017-02-14 08:15:00,"8th & O St NW","Massachusetts Ave & Dupont Circle NW","W22796","Registered",38.90864,-77.02277,38.9101,-77.0444,"38.90864, -77.02277","38.9101, -77.0444"
31200,31236,548761,2017-02-14 19:26:00,2017-02-14 19:35:00,"37th & O St NW / Georgetown University","Massachusetts Ave & Dupont Circle NW","W20518","Registered",38.90774,-77.071652,38.9101,-77.0444,"38.90774, -77.071652","38.9101, -77.0444"
31200,31104,532926,2017-02-14 09:29:00,2017-02-14 09:38:00,"Adams Mill & Columbia Rd NW","Massachusetts Ave & Dupont Circle NW","W00285","Registered",38.922925,-77.042581,38.9101,-77.0444,"38.922925, -77.042581","38.9101, -77.0444"
31200,31201,260861,2017-02-14 08:25:00,2017-02-14 08:29:00,"15th & P St NW","Massachusetts Ave & Dupont Circle NW","W00625","Registered",38.90985,-77.034438,38.9101,-77.0444,"38.90985, -77.034438","38.9101, -77.0444"
31200,31229,327049,2017-02-14 12:50:00,2017-02-14 12:56:00,"New Hampshire Ave & T St NW","Massachusetts Ave & Dupont Circle NW","W22529","Registered",38.91554,-77.03818,38.9101,-77.0444,"38.91554, -77.03818","38.9101, -77.0444"
31200,31224,291296,2017-02-14 15:55:00,2017-02-14 16:00:00,"19th & L St NW","Massachusetts Ave & Dupont Circle NW","W21840","Registered",38.903407,-77.043648,38.9101,-77.0444,"38.903407, -77.043648","38.9101, -77.0444"
31200,31278,166161,2017-02-14 13:37:00,2017-02-14 13:40:00,"18th & R St NW","Massachusetts Ave & Dupont Circle NW","W21470","Registered",38.912648,-77.041834,38.9101,-77.0444,"38.912648, -77.041834","38.9101, -77.0444"
31200,31103,525520,2017-02-14 20:04:00,2017-02-14 20:13:00,"16th & Harvard St NW","Massachusetts Ave & Dupont Circle NW","W20482","Registered",38.926088,-77.036536,38.9101,-77.0444,"38.926088, -77.036536","38.9101, -77.0444"
31200,31281,666004,2017-02-14 16:50:00,2017-02-14 17:01:00,"8th & O St NW","Massachusetts Ave & Dupont Circle NW","W01416","Registered",38.90864,-77.02277,38.9101,-77.0444,"38.90864, -77.02277","38.9101, -77.0444"
31200,31304,756006,2017-02-14 10:15:00,2017-02-14 10:28:00,"36th & Calvert St NW / Glover Park","Massachusetts Ave & Dupont Circle NW","W20189","Registered",38.922581,-77.070334,38.9101,-77.0444,"38.922581, -77.070334","38.9101, -77.0444"
31200,31214,305342,2017-02-14 08:46:00,2017-02-14 08:52:00,"17th & Corcoran St NW","Massachusetts Ave & Dupont Circle NW","W23191","Registered",38.9121,-77.0387,38.9101,-77.0444,"38.9121, -77.0387","38.9101, -77.0444"
31200,31110,279282,2017-02-14 17:47:00,2017-02-14 17:52:00,"20th St & Florida Ave NW","Massachusetts Ave & Dupont Circle NW","W22336","Registered",38.9154,-77.0446,38.9101,-77.0444,"38.9154, -77.0446","38.9101, -77.0444"
31200,31305,834377,2017-02-14 13:22:00,2017-02-14 13:36:00,"Connecticut Ave & Newark St NW / Cleveland Park","Massachusetts Ave & Dupont Circle NW","W22475","Registered",38.934267,-77.057979,38.9101,-77.0444,"38.934267, -77.057979","38.9101, -77.0444"
31200,31229,293573,2017-02-14 19:56:00,2017-02-14 20:01:00,"New Hampshire Ave & T St NW","Massachusetts Ave & Dupont Circle NW","W01088","Registered",38.91554,-77.03818,38.9101,-77.0444,"38.91554, -77.03818","38.9101, -77.0444"
31200,31639,1418118,2017-02-14 17:49:00,2017-02-14 18:12:00,"2nd & G St NE","Massachusetts Ave & Dupont Circle NW","W01096","Registered",38.89967,-77.003666,38.9101,-77.0444,"38.89967, -77.003666","38.9101, -77.0444"
31200,31109,886773,2017-02-14 18:31:00,2017-02-14 18:46:00,"7th & T St NW","Massachusetts Ave & Dupont Circle NW","W20242","Registered",38.9155,-77.0222,38.9101,-77.0444,"38.9155, -77.0222","38.9101, -77.0444"
31200,31246,473664,2017-02-14 18:43:00,2017-02-14 18:51:00,"M St & Pennsylvania Ave NW","Massachusetts Ave & Dupont Circle NW","W20378","Registered",38.905126,-77.056887,38.9101,-77.0444,"38.905126, -77.056887","38.9101, -77.0444"
31200,31257,411475,2017-02-14 16:06:00,2017-02-14 16:13:00,"22nd & I St NW / Foggy Bottom","Massachusetts Ave & Dupont Circle NW","W20685","Registered",38.90088,-77.048911,38.9101,-77.0444,"38.90088, -77.048911","38.9101, -77.0444"
31200,31122,770974,2017-02-14 08:51:00,2017-02-14 09:04:00,"16th & Irving St NW","Massachusetts Ave & Dupont Circle NW","W22541","Registered",38.928893,-77.03625,38.9101,-77.0444,"38.928893, -77.03625","38.9101, -77.0444"
31200,31202,295639,2017-02-14 11:36:00,2017-02-14 11:41:00,"14th & R St NW","Massachusetts Ave & Dupont Circle NW","W22299","Registered",38.912682,-77.031681,38.9101,-77.0444,"38.912682, -77.031681","38.9101, -77.0444"
31200,31404,1301668,2017-02-14 07:59:00,2017-02-14 08:21:00,"9th & Upshur St NW","Massachusetts Ave & Dupont Circle NW","W22871","Registered",38.9418,-77.0251,38.9101,-77.0444,"38.9418, -77.0251","38.9101, -77.0444"
31200,31122,640106,2017-02-14 19:11:00,2017-02-14 19:21:00,"16th & Irving St NW","Massachusetts Ave & Dupont Circle NW","W00141","Casual",38.928893,-77.03625,38.9101,-77.0444,"38.928893, -77.03625","38.9101, -77.0444"
31200,31621,1500762,2017-02-14 16:09:00,2017-02-14 16:34:00,"4th & D St NW / Judiciary Square","Massachusetts Ave & Dupont Circle NW","W20473","Registered",38.895344,-77.016106,38.9101,-77.0444,"38.895344, -77.016106","38.9101, -77.0444"
31200,31246,417435,2017-02-14 13:07:00,2017-02-14 13:14:00,"M St & Pennsylvania Ave NW","Massachusetts Ave & Dupont Circle NW","W21585","Registered",38.905126,-77.056887,38.9101,-77.0444,"38.905126, -77.056887","38.9101, -77.0444"
31200,31220,475189,2017-02-14 18:23:00,2017-02-14 18:31:00,"US Dept of State / Virginia Ave & 21st St NW","Massachusetts Ave & Dupont Circle NW","W01130","Registered",38.894919,-77.046587,38.9101,-77.0444,"38.894919, -77.046587","38.9101, -77.0444"
31200,31286,368068,2017-02-14 13:51:00,2017-02-14 13:57:00,"11th & O St NW","Massachusetts Ave & Dupont Circle NW","W20693","Registered",38.90843,-77.02714,38.9101,-77.0444,"38.90843, -77.02714","38.9101, -77.0444"
31200,31229,274810,2017-02-14 06:23:00,2017-02-14 06:28:00,"New Hampshire Ave & T St NW","Massachusetts Ave & Dupont Circle NW","W00097","Registered",38.91554,-77.03818,38.9101,-77.0444,"38.91554, -77.03818","38.9101, -77.0444"
31200,31277,596131,2017-02-14 18:19:00,2017-02-14 18:29:00,"17th & G St NW","Massachusetts Ave & Dupont Circle NW","W22402","Registered",38.89841,-77.039624,38.9101,-77.0444,"38.89841, -77.039624","38.9101, -77.0444"
31200,31257,429886,2017-02-14 09:34:00,2017-02-14 09:41:00,"22nd & I St NW / Foggy Bottom","Massachusetts Ave & Dupont Circle NW","W22748","Registered",38.90088,-77.048911,38.9101,-77.0444,"38.90088, -77.048911","38.9101, -77.0444"
31200,31070,1574740,2017-02-14 09:00:00,2017-02-14 09:27:00,"Arlington Blvd & Fillmore St","Massachusetts Ave & Dupont Circle NW","W21317","Registered",38.873755,-77.089233,38.9101,-77.0444,"38.873755, -77.089233","38.9101, -77.0444"
31200,31241,389127,2017-02-14 09:45:00,2017-02-14 09:51:00,"Thomas Circle","Massachusetts Ave & Dupont Circle NW","W00633","Registered",38.9059,-77.0325,38.9101,-77.0444,"38.9059, -77.0325","38.9101, -77.0444"
31200,31229,180554,2017-02-14 17:28:00,2017-02-14 17:31:00,"New Hampshire Ave & T St NW","Massachusetts Ave & Dupont Circle NW","W00378","Registered",38.91554,-77.03818,38.9101,-77.0444,"38.91554, -77.03818","38.9101, -77.0444"
31200,31406,945125,2017-02-14 09:31:00,2017-02-14 09:47:00,"14th & Upshur St NW","Massachusetts Ave & Dupont Circle NW","W20056","Registered",38.942016,-77.032652,38.9101,-77.0444,"38.942016, -77.032652","38.9101, -77.0444"
31200,31310,1431464,2017-02-14 13:19:00,2017-02-14 13:43:00,"Connecticut & Nebraska Ave NW","Massachusetts Ave & Dupont Circle NW","W21093","Registered",38.955016,-77.069956,38.9101,-77.0444,"38.955016, -77.069956","38.9101, -77.0444"
31200,31302,1661840,2017-02-14 14:40:00,2017-02-14 15:07:00,"Wisconsin Ave & Newark St NW","Massachusetts Ave & Dupont Circle NW","W00264","Casual",38.934881,-77.072755,38.9101,-77.0444,"38.934881, -77.072755","38.9101, -77.0444"
31200,31307,809469,2017-02-14 23:09:00,2017-02-14 23:23:00,"3000 Connecticut Ave NW / National Zoo","Massachusetts Ave & Dupont Circle NW","W00774","Registered",38.930282,-77.055599,38.9101,-77.0444,"38.930282, -77.055599","38.9101, -77.0444"
31200,31282,212987,2017-02-14 08:20:00,2017-02-14 08:24:00,"16th & R St NW","Massachusetts Ave & Dupont Circle NW","W20561","Registered",38.912652,-77.036278,38.9101,-77.0444,"38.912652, -77.036278","38.9101, -77.0444"
31200,31302,815837,2017-02-14 15:38:00,2017-02-14 15:51:00,"Wisconsin Ave & Newark St NW","Massachusetts Ave & Dupont Circle NW","W22344","Registered",38.934881,-77.072755,38.9101,-77.0444,"38.934881, -77.072755","38.9101, -77.0444"
31200,31266,447859,2017-02-14 22:16:00,2017-02-14 22:24:00,"11th & M St NW","Massachusetts Ave & Dupont Circle NW","W20278","Registered",38.905607,-77.027137,38.9101,-77.0444,"38.905607, -77.027137","38.9101, -77.0444"
31200,31233,459693,2017-02-14 18:43:00,2017-02-14 18:51:00,"17th & K St NW / Farragut Square","Massachusetts Ave & Dupont Circle NW","W01008","Registered",38.902061,-77.038322,38.9101,-77.0444,"38.902061, -77.038322","38.9101, -77.0444"
31200,31302,1634406,2017-02-14 14:40:00,2017-02-14 15:07:00,"Wisconsin Ave & Newark St NW","Massachusetts Ave & Dupont Circle NW","W01088","Casual",38.934881,-77.072755,38.9101,-77.0444,"38.934881, -77.072755","38.9101, -77.0444"
31200,31265,1327453,2017-02-14 17:30:00,2017-02-14 17:52:00,"5th St & Massachusetts Ave NW","Massachusetts Ave & Dupont Circle NW","W00932","Registered",38.90093,-77.018677,38.9101,-77.0444,"38.90093, -77.018677","38.9101, -77.0444"
31200,31275,324243,2017-02-14 20:59:00,2017-02-14 21:04:00,"New Hampshire Ave & 24th St NW","Massachusetts Ave & Dupont Circle NW","W20939","Registered",38.901755,-77.051084,38.9101,-77.0444,"38.901755, -77.051084","38.9101, -77.0444"
31200,31201,273459,2017-02-14 08:02:00,2017-02-14 08:07:00,"15th & P St NW","Massachusetts Ave & Dupont Circle NW","W22698","Registered",38.90985,-77.034438,38.9101,-77.0444,"38.90985, -77.034438","38.9101, -77.0444"
31200,31201,288209,2017-02-14 17:24:00,2017-02-14 17:29:00,"15th & P St NW","Massachusetts Ave & Dupont Circle NW","W22897","Registered",38.90985,-77.034438,38.9101,-77.0444,"38.90985, -77.034438","38.9101, -77.0444"
31200,31113,429075,2017-02-14 17:49:00,2017-02-14 17:56:00,"Columbia Rd & Belmont St NW","Massachusetts Ave & Dupont Circle NW","W22472","Registered",38.920669,-77.04368,38.9101,-77.0444,"38.920669, -77.04368","38.9101, -77.0444"
