address,fuel,name,Longitude,Latitude,Time
"210 Taylor St NW, Washington, DC 20011, USA",81,R33790,-77.01512,38.94109,5/19/2017 13:53
"2400 Clarendon Blvd, Arlington, VA 22201, USA",75,R33792,-77.08777,38.88983,5/18/2017 13:36
"2400 Clarendon Blvd, Arlington, VA 22201, USA",75,R33792,-77.08777,38.88983,5/18/2017 19:21
"1503 35th St NW, Washington, DC 20007, USA",71,R33792,-77.06908,38.90896,5/18/2017 19:37
"1503 35th St NW, Washington, DC 20007, USA",71,R33792,-77.06908,38.90896,5/18/2017 19:42
"634 14th St NE, Washington, DC 20002, USA",68,R33792,-76.98555,38.89827,5/18/2017 20:33
"634 14th St NE, Washington, DC 20002, USA",68,R33792,-76.98555,38.89827,5/19/2017 8:40
"1300 F St NW, Washington, DC 20045, USA",65,R33792,-77.03028,38.8973,5/19/2017 9:31
"1300 F St NW, Washington, DC 20045, USA",65,R33792,-77.03028,38.8973,5/19/2017 13:53
"875 N St NW, Washington, DC 20002, USA",84,R33793,-77.02362,38.90726,5/18/2017 13:36
"875 N St NW, Washington, DC 20002, USA",84,R33793,-77.02362,38.90726,5/18/2017 13:52
"2005-2099 Fenwick St NE, Washington, DC 20002, USA",81,R33793,-76.98462,38.91487,5/18/2017 14:17
"2005-2099 Fenwick St NE, Washington, DC 20002, USA",81,R33793,-76.98462,38.91487,5/18/2017 16:49
"302 G St NE, Washington, DC 20002, USA",81,R33793,-77.00179,38.89892,5/18/2017 17:24
"302 G St NE, Washington, DC 20002, USA",81,R33793,-77.00179,38.89892,5/18/2017 17:34
"1722 2nd St NW, Washington, DC 20001, USA",78,R33793,-77.01418,38.91382,5/18/2017 18:15
"1722 2nd St NW, Washington, DC 20001, USA",78,R33793,-77.01418,38.91382,5/18/2017 18:30
"75 R St NW, Washington, DC 20001, USA",75,R33793,-77.0115,38.91261,5/18/2017 19:06
"75 R St NW, Washington, DC 20001, USA",75,R33793,-77.0115,38.91261,5/18/2017 19:26
"602 H St NW, Washington, DC 20001, USA",75,R33793,-77.02,38.89978,5/18/2017 19:52
"602 H St NW, Washington, DC 20001, USA",75,R33793,-77.02,38.89978,5/18/2017 19:57
"3101-3201 New Mexico Ave NW, Washington, DC 20016, USA",71,R33793,-77.08524,38.9325,5/18/2017 21:13
"3101-3201 New Mexico Ave NW, Washington, DC 20016, USA",71,R33793,-77.08524,38.9325,5/19/2017 9:21
"5324 43rd St NW, Washington, DC 20015, USA",68,R33793,-77.0838,38.96001,5/19/2017 9:36
"5324 43rd St NW, Washington, DC 20015, USA",68,R33793,-77.0838,38.96001,5/19/2017 12:33
"3217-3219 P St NW, Washington, DC 20007, USA",65,R33793,-77.06407,38.90924,5/19/2017 13:08
"3217-3219 P St NW, Washington, DC 20007, USA",65,R33793,-77.06407,38.90924,5/19/2017 13:53
"729 Upshur St NW, Washington, DC 20011, USA",62,R33794,-77.02277,38.94199,5/18/2017 13:36
"729 Upshur St NW, Washington, DC 20011, USA",62,R33794,-77.02277,38.94199,5/18/2017 14:02
"1701-1721 10th St NW, Washington, DC 20001, USA",90,R33794,-77.02591,38.91295,5/18/2017 15:28
"1701-1721 10th St NW, Washington, DC 20001, USA",90,R33794,-77.02591,38.91295,5/18/2017 20:12
"3247 Mt Pleasant St NW, Washington, DC 20010, USA",90,R33794,-77.03859,38.93202,5/18/2017 20:38
"3247 Mt Pleasant St NW, Washington, DC 20010, USA",90,R33794,-77.03859,38.93202,5/19/2017 6:08
"3601-3645 P St NW, Washington, DC 20007, USA",87,R33794,-77.0706,38.90871,5/19/2017 7:04
"3601-3645 P St NW, Washington, DC 20007, USA",87,R33794,-77.0706,38.90871,5/19/2017 8:40
"1615 Kenyon St NW, Washington, DC 20010, USA",84,R33794,-77.03824,38.92982,5/19/2017 9:31
"1615 Kenyon St NW, Washington, DC 20010, USA",84,R33794,-77.03824,38.92982,5/19/2017 10:27
"3612-3616 O St NW, Washington, DC 20007, USA",81,R33794,-77.07082,38.90769,5/19/2017 11:32
"3612-3616 O St NW, Washington, DC 20007, USA",81,R33794,-77.07082,38.90769,5/19/2017 12:48
"2630-2634 39th St NW, Washington, DC 20007, USA",93,R33795,-77.07804,38.92453,5/18/2017 15:07
"2630-2634 39th St NW, Washington, DC 20007, USA",93,R33795,-77.07804,38.92453,5/19/2017 7:19
"1049-1051 N Stafford St, Arlington, VA 22201, USA",90,R33795,-77.11069,38.88359,5/19/2017 7:50
"1049-1051 N Stafford St, Arlington, VA 22201, USA",90,R33795,-77.11069,38.88359,5/19/2017 13:53
"515 Tuckerman St NW, Washington, DC 20011, USA",90,R33796,-77.0205,38.96734,5/18/2017 13:36
"515 Tuckerman St NW, Washington, DC 20011, USA",90,R33796,-77.0205,38.96734,5/18/2017 16:43
"1600-1698 9th St NW, Washington, DC 20001, USA",87,R33796,-77.02404,38.91236,5/18/2017 17:29
"1600-1698 9th St NW, Washington, DC 20001, USA",87,R33796,-77.02404,38.91236,5/18/2017 18:10
"41 U St NE, Washington, DC 20002, USA",87,R33796,-77.00765,38.91696,5/18/2017 18:25
"41 U St NE, Washington, DC 20002, USA",87,R33796,-77.00765,38.91696,5/19/2017 12:18
"606-698 K St NW, Washington, DC 20001, USA",87,R33796,-77.02029,38.90251,5/19/2017 12:38
"606-698 K St NW, Washington, DC 20001, USA",87,R33796,-77.02029,38.90251,5/19/2017 12:43
"3021-3025 N St NW, Washington, DC 20007, USA",84,R33796,-77.06022,38.90685,5/19/2017 13:38
"3021-3025 N St NW, Washington, DC 20007, USA",84,R33796,-77.06022,38.90685,5/19/2017 13:53
"2123 E St NW, Washington, DC 20037, USA",71,R33797,-77.0471,38.89604,5/18/2017 13:36
"2123 E St NW, Washington, DC 20037, USA",71,R33797,-77.0471,38.89604,5/18/2017 17:04
"727 Harvard St NW, Washington, DC 20001, USA",65,R33797,-77.02396,38.9271,5/18/2017 17:44
"727 Harvard St NW, Washington, DC 20001, USA",65,R33797,-77.02396,38.9271,5/18/2017 18:35
"5311 7th St NW, Washington, DC 20011, USA",65,R33797,-77.02215,38.95465,5/18/2017 19:11
"5311 7th St NW, Washington, DC 20011, USA",65,R33797,-77.02215,38.95465,5/19/2017 7:40
"1001 H St NW, Washington, DC 20001, USA",62,R33797,-77.02618,38.90003,5/19/2017 8:20
"1001 H St NW, Washington, DC 20001, USA",62,R33797,-77.02618,38.90003,5/19/2017 8:30
"703 D St NE, Washington, DC 20002, USA",59,R33797,-76.99593,38.89478,5/19/2017 9:00
"703 D St NE, Washington, DC 20002, USA",59,R33797,-76.99593,38.89478,5/19/2017 9:36
"1114 3rd St NE, Washington, DC 20002, USA",59,R33797,-77.00211,38.90417,5/19/2017 10:06
"1114 3rd St NE, Washington, DC 20002, USA",59,R33797,-77.00211,38.90417,5/19/2017 10:32
"612 9th St NE, Washington, DC 20002, USA",56,R33797,-76.99387,38.89801,5/19/2017 10:47
"612 9th St NE, Washington, DC 20002, USA",56,R33797,-76.99387,38.89801,5/19/2017 11:32
"1813-1815 M St NW, Washington, DC 20036, USA",53,R33797,-77.04195,38.90575,5/19/2017 12:43
"1813-1815 M St NW, Washington, DC 20036, USA",53,R33797,-77.04195,38.90575,5/19/2017 13:18
"4327-4399 8th St NW, Washington, DC 20011, USA",50,R33797,-77.02343,38.9439,5/19/2017 13:53
"4327-4399 8th St NW, Washington, DC 20011, USA",50,R33797,-77.02343,38.9439,5/19/2017 13:53
"50-98 K St SE, Washington, DC 20003, USA",28,R33798,-77.00726,38.87848,5/18/2017 13:36
"50-98 K St SE, Washington, DC 20003, USA",28,R33798,-77.00726,38.87848,5/18/2017 18:10
"2216 Flagler Pl NW, Washington, DC 20001, USA",25,R33798,-77.01358,38.91972,5/18/2017 19:01
"2216 Flagler Pl NW, Washington, DC 20001, USA",25,R33798,-77.01358,38.91972,5/18/2017 22:55
"1868-1870 California St NW, Washington, DC 20009, USA",21,R33798,-77.0438,38.9179,5/18/2017 23:26
"1868-1870 California St NW, Washington, DC 20009, USA",21,R33798,-77.0438,38.9179,5/19/2017 8:45
"1301 M St NW, Washington, DC 20005, USA",21,R33798,-77.03035,38.9058,5/19/2017 9:16
"1301 M St NW, Washington, DC 20005, USA",21,R33798,-77.03035,38.9058,5/19/2017 9:16
"1731 Corcoran St NW, Washington, DC 20009, USA",15,R33798,-77.03967,38.9119,5/19/2017 11:12
"1731 Corcoran St NW, Washington, DC 20009, USA",15,R33798,-77.03967,38.9119,5/19/2017 12:28
"451-495 F St NW, Washington, DC 20001, USA",12,R33798,-77.01844,38.89738,5/19/2017 13:28
"451-495 F St NW, Washington, DC 20001, USA",12,R33798,-77.01844,38.89738,5/19/2017 13:43
"5725-5727 14th St NW, Washington, DC 20011, USA",90,R33799,-77.03336,38.95946,5/18/2017 13:36
"5725-5727 14th St NW, Washington, DC 20011, USA",90,R33799,-77.03336,38.95946,5/19/2017 8:15
"605 2nd St NE, Washington, DC 20002, USA",84,R33799,-77.00341,38.8979,5/19/2017 10:11
"605 2nd St NE, Washington, DC 20002, USA",84,R33799,-77.00341,38.8979,5/19/2017 10:16
"1421 Highland Terrace NW, Washington, DC 20012, USA",84,R33799,-77.03309,38.90619,5/19/2017 10:37
"1421 Highland Terrace NW, Washington, DC 20012, USA",84,R33799,-77.03309,38.90619,5/19/2017 13:18
"1126 K St NW, Washington, DC 20006, USA",81,R33799,-77.04271,38.90256,5/19/2017 13:38
"1126 K St NW, Washington, DC 20006, USA",81,R33799,-77.04271,38.90256,5/19/2017 13:48
"2175 K St NW, Washington, DC 20037, USA",84,R33874,-77.04843,38.90247,5/18/2017 16:18
"2175 K St NW, Washington, DC 20037, USA",84,R33874,-77.04843,38.90247,5/18/2017 18:10
"7775 17th St NW, Washington, DC 20012, USA",78,R33874,-77.03973,38.98481,5/18/2017 19:11
"7775 17th St NW, Washington, DC 20012, USA",78,R33874,-77.03973,38.98481,5/19/2017 7:34
"5405-5409 31st St NW, Washington, DC 20015, USA",75,R33874,-77.06211,38.96139,5/19/2017 8:00
"5405-5409 31st St NW, Washington, DC 20015, USA",75,R33874,-77.06211,38.96139,5/19/2017 11:02
"1718 21st St NW, Washington, DC 20009, USA",71,R33874,-77.04668,38.91322,5/19/2017 11:53
"1718 21st St NW, Washington, DC 20009, USA",71,R33874,-77.04668,38.91322,5/19/2017 11:53
"4629-4699 Tilden St NW, Washington, DC 20016, USA",68,R33874,-77.09231,38.94134,5/19/2017 12:18
"4629-4699 Tilden St NW, Washington, DC 20016, USA",68,R33874,-77.09231,38.94134,5/19/2017 13:53
"919-921 S St NW, Washington, DC 20001, USA",87,R33875,-77.02478,38.91409,5/18/2017 13:36
"919-921 S St NW, Washington, DC 20001, USA",87,R33875,-77.02478,38.91409,5/18/2017 17:50
"2100 S St NW, Washington, DC 20008, USA",87,R33875,-77.04695,38.91407,5/18/2017 18:15
"2100 S St NW, Washington, DC 20008, USA",87,R33875,-77.04695,38.91407,5/18/2017 18:15
"2530 Baldwin Cres NE, Washington, DC 20018, USA",81,R33875,-76.95657,38.92359,5/18/2017 19:01
"2530 Baldwin Cres NE, Washington, DC 20018, USA",81,R33875,-76.95657,38.92359,5/19/2017 7:45
"2436 Baldwin Cres NE, Washington, DC 20018, USA",65,R33875,-76.95558,38.92266,5/19/2017 9:56
"2436 Baldwin Cres NE, Washington, DC 20018, USA",65,R33875,-76.95558,38.92266,5/19/2017 13:53
"2315 Bladensburg Rd NE, Washington, DC 20018, USA",78,R33876,-76.96954,38.92046,5/18/2017 13:36
"2315 Bladensburg Rd NE, Washington, DC 20018, USA",78,R33876,-76.96954,38.92046,5/18/2017 17:39
"1106 4th St NE, Washington, DC 20002, USA",75,R33876,-77.00061,38.90404,5/18/2017 18:15
"1106 4th St NE, Washington, DC 20002, USA",75,R33876,-77.00061,38.90404,5/18/2017 18:41
"524 13th St NE, Washington, DC 20002, USA",75,R33876,-76.98836,38.89672,5/18/2017 19:01
"524 13th St NE, Washington, DC 20002, USA",75,R33876,-76.98836,38.89672,5/18/2017 20:17
"701 8th St NE, Washington, DC 20002, USA",75,R33876,-76.99487,38.89913,5/18/2017 20:33
"701 8th St NE, Washington, DC 20002, USA",75,R33876,-76.99487,38.89913,5/18/2017 20:53
"1252b E St NE, Washington, DC 20002, USA",75,R33876,-76.98851,38.89618,5/18/2017 21:03
"1252b E St NE, Washington, DC 20002, USA",75,R33876,-76.98851,38.89618,5/19/2017 6:49
"3209 O St NW, Washington, DC 20007, USA",68,R33876,-77.06394,38.90791,5/19/2017 7:55
"3209 O St NW, Washington, DC 20007, USA",68,R33876,-77.06394,38.90791,5/19/2017 12:28
"1251 9th St NW, Washington, DC 20001, USA",65,R33876,-77.02395,38.9069,5/19/2017 13:13
"1251 9th St NW, Washington, DC 20001, USA",65,R33876,-77.02395,38.9069,5/19/2017 13:38
"2905 Tilden St NW, Washington, DC 20008, USA",93,R33877,-77.05877,38.94101,5/18/2017 14:57
"2905 Tilden St NW, Washington, DC 20008, USA",93,R33877,-77.05877,38.94101,5/18/2017 15:48
"1328-1330 Kennedy St NW, Washington, DC 20011, USA",90,R33877,-77.031,38.95617,5/18/2017 16:23
"1328-1330 Kennedy St NW, Washington, DC 20011, USA",90,R33877,-77.031,38.95617,5/19/2017 5:12
"1425 21st St NW, Washington, DC 20036, USA",90,R33877,-77.03301,38.90984,5/19/2017 5:27
"1425 21st St NW, Washington, DC 20036, USA",90,R33877,-77.03301,38.90984,5/19/2017 6:33
"1220 12th St SE, Washington, DC 20003, USA",87,R33877,-76.99025,38.87624,5/19/2017 7:24
"1220 12th St SE, Washington, DC 20003, USA",87,R33877,-76.99025,38.87624,5/19/2017 10:27
"2301-2449 11th St NW, Washington, DC 20001, USA",87,R33877,-77.02697,38.92225,5/19/2017 11:02
"2301-2449 11th St NW, Washington, DC 20001, USA",87,R33877,-77.02697,38.92225,5/19/2017 13:53
"1734 P St NW, Washington, DC 20036, USA",96,R33878,-77.04012,38.90959,5/18/2017 13:36
"1734 P St NW, Washington, DC 20036, USA",96,R33878,-77.04012,38.90959,5/18/2017 15:48
"444 Delafield Pl NW, Washington, DC 20011, USA",93,R33878,-77.01892,38.9492,5/18/2017 16:23
"444 Delafield Pl NW, Washington, DC 20011, USA",93,R33878,-77.01892,38.9492,5/19/2017 11:22
"3670-3698 Georgia Ave NW, Washington, DC 20010, USA",93,R33878,-77.02435,38.93583,5/19/2017 11:58
"3670-3698 Georgia Ave NW, Washington, DC 20010, USA",93,R33878,-77.02435,38.93583,5/19/2017 13:53
"1101-1199 5th St SE, Washington, DC 20003, USA",37,R33879,-76.99958,38.87744,5/18/2017 13:36
"1101-1199 5th St SE, Washington, DC 20003, USA",37,R33879,-76.99958,38.87744,5/18/2017 19:16
"1119-1125 G St SE, Washington, DC 20003, USA",37,R33879,-76.99063,38.88126,5/18/2017 19:31
"1119-1125 G St SE, Washington, DC 20003, USA",37,R33879,-76.99063,38.88126,5/18/2017 20:12
"4040 Wilson Blvd, Arlington, VA 22203, USA",34,R33879,-77.10874,38.87979,5/18/2017 20:43
"4040 Wilson Blvd, Arlington, VA 22203, USA",34,R33879,-77.10874,38.87979,5/18/2017 21:13
"1222 First St NE, Washington, DC 20002, USA",31,R33879,-77.00597,38.90654,5/18/2017 22:09
"1222 First St NE, Washington, DC 20002, USA",31,R33879,-77.00597,38.90654,5/18/2017 23:10
"1912 3rd St NE, Washington, DC 20002, USA",31,R33879,-77.0021,38.91608,5/18/2017 23:46
"1912 3rd St NE, Washington, DC 20002, USA",31,R33879,-77.0021,38.91608,5/19/2017 6:44
"900 E St NW, Washington, DC 20004, USA",28,R33879,-77.02536,38.89601,5/19/2017 7:24
"900 E St NW, Washington, DC 20004, USA",28,R33879,-77.02536,38.89601,5/19/2017 13:53
"3180 Bladensburg Rd NE, Washington, DC 20018, USA",87,R33881,-76.95987,38.92945,5/18/2017 13:36
"3180 Bladensburg Rd NE, Washington, DC 20018, USA",87,R33881,-76.95987,38.92945,5/18/2017 16:23
"3214 Vista St NE, Washington, DC 20018, USA",81,R33881,-76.96168,38.9315,5/18/2017 18:35
"3214 Vista St NE, Washington, DC 20018, USA",81,R33881,-76.96168,38.9315,5/19/2017 13:53
"Flint Pl NE, Washington, DC 20019, USA",93,R33882,-76.9452,38.89214,5/18/2017 13:36
"Flint Pl NE, Washington, DC 20019, USA",93,R33882,-76.9452,38.89214,5/18/2017 15:58
"1528 Gales St NE, Washington, DC 20002, USA",93,R33882,-76.98189,38.89863,5/18/2017 16:28
"1528 Gales St NE, Washington, DC 20002, USA",93,R33882,-76.98189,38.89863,5/18/2017 22:25
"1111-1113 Oates St NE, Washington, DC 20002, USA",90,R33882,-76.98999,38.90615,5/18/2017 22:55
"1111-1113 Oates St NE, Washington, DC 20002, USA",90,R33882,-76.98999,38.90615,5/18/2017 23:31
"712 16th St NE, Washington, DC 20002, USA",90,R33882,-76.98174,38.89902,5/18/2017 23:41
"712 16th St NE, Washington, DC 20002, USA",90,R33882,-76.98174,38.89902,5/19/2017 12:53
"818 L St NE, Washington, DC 20002, USA",90,R33882,-76.99423,38.90379,5/19/2017 13:08
"818 L St NE, Washington, DC 20002, USA",90,R33882,-76.99423,38.90379,5/19/2017 13:53
"5000 14th St S, Arlington, VA 22206, USA",37,R33883,-77.11181,38.84655,5/18/2017 13:36
"5000 14th St S, Arlington, VA 22206, USA",37,R33883,-77.11181,38.84655,5/18/2017 15:58
"2400-2434 L St NW, Washington, DC 20037, USA",31,R33883,-77.05169,38.90373,5/18/2017 16:38
"2400-2434 L St NW, Washington, DC 20037, USA",31,R33883,-77.05169,38.90373,5/18/2017 17:09
"1039-1061 Harvard St NW, Washington, DC 20001, USA",31,R33883,-77.02644,38.92685,5/18/2017 17:55
"1039-1061 Harvard St NW, Washington, DC 20001, USA",31,R33883,-77.02644,38.92685,5/18/2017 18:25
"724 9th St NW, Washington, DC 20001, USA",28,R33883,-77.024,38.8994,5/18/2017 18:51
"724 9th St NW, Washington, DC 20001, USA",28,R33883,-77.024,38.8994,5/18/2017 18:51
"1627 Lamont St NW, Washington, DC 20010, USA",25,R33883,-77.03737,38.93082,5/18/2017 20:12
"1627 Lamont St NW, Washington, DC 20010, USA",25,R33883,-77.03737,38.93082,5/18/2017 21:08
"3437 Mt Pleasant St NW, Washington, DC 20010, USA",21,R33883,-77.03993,38.93515,5/18/2017 21:44
"3437 Mt Pleasant St NW, Washington, DC 20010, USA",21,R33883,-77.03993,38.93515,5/19/2017 7:50
"2220-2228 Kearny St NE, Washington, DC 20018, USA",21,R33883,-76.97291,38.93114,5/19/2017 8:25
"2220-2228 Kearny St NE, Washington, DC 20018, USA",21,R33883,-76.97291,38.93114,5/19/2017 10:32
"2819 V St NE, Washington, DC 20018, USA",100,R33883,-76.97003,38.91971,5/19/2017 11:42
"2819 V St NE, Washington, DC 20018, USA",100,R33883,-76.97003,38.91971,5/19/2017 13:53
"1800-1898 Q St NW, Washington, DC 20009, USA",90,R33884,-77.04308,38.91106,5/18/2017 13:41
"1800-1898 Q St NW, Washington, DC 20009, USA",90,R33884,-77.04308,38.91106,5/18/2017 14:27
"1418-1440 P St NW, Washington, DC 20005, USA",90,R33884,-77.03331,38.90962,5/18/2017 15:02
"1418-1440 P St NW, Washington, DC 20005, USA",90,R33884,-77.03331,38.90962,5/18/2017 15:02
"1044 Wisconsin Ave NW, Washington, DC 20007, USA",87,R33884,-77.06281,38.90368,5/18/2017 15:38
"1044 Wisconsin Ave NW, Washington, DC 20007, USA",87,R33884,-77.06281,38.90368,5/18/2017 17:04
"3151 Whitehurst Fwy NW, Washington, DC 20007, USA",87,R33884,-77.06186,38.90245,5/18/2017 17:34
"3151 Whitehurst Fwy NW, Washington, DC 20007, USA",87,R33884,-77.06186,38.90245,5/18/2017 17:44
"1438-1440 Harvard St NW, Washington, DC 20009, USA",84,R33884,-77.03395,38.9264,5/18/2017 18:51
"1438-1440 Harvard St NW, Washington, DC 20009, USA",84,R33884,-77.03395,38.9264,5/18/2017 19:57
"2032-2050 Hamlin St NE, Washington, DC 20018, USA",81,R33884,-76.9747,38.92773,5/18/2017 20:22
"2032-2050 Hamlin St NE, Washington, DC 20018, USA",81,R33884,-76.9747,38.92773,5/19/2017 13:53
"1126 K St NW, Washington, DC 20006, USA",68,R33885,-77.04228,38.9025,5/18/2017 13:36
"1126 K St NW, Washington, DC 20006, USA",68,R33885,-77.04228,38.9025,5/18/2017 16:38
"219A P St NW, Washington, DC 20001, USA",65,R33885,-77.01434,38.90969,5/18/2017 17:55
"219A P St NW, Washington, DC 20001, USA",65,R33885,-77.01434,38.90969,5/18/2017 17:55
"1822-1828 1st St NW, Washington, DC 20001, USA",65,R33885,-77.01219,38.91509,5/18/2017 18:30
"1822-1828 1st St NW, Washington, DC 20001, USA",65,R33885,-77.01219,38.91509,5/18/2017 19:57
"201-203 10th St NE, Washington, DC 20002, USA",62,R33885,-76.99263,38.89225,5/18/2017 20:22
"201-203 10th St NE, Washington, DC 20002, USA",62,R33885,-76.99263,38.89225,5/19/2017 0:27
"5009 Astor Pl SE, Washington, DC 20019, USA",59,R33885,-76.92883,38.88713,5/19/2017 0:47
"5009 Astor Pl SE, Washington, DC 20019, USA",59,R33885,-76.92883,38.88713,5/19/2017 13:53
"1425 Columbia Rd NW, Washington, DC 20009, USA",87,R33886,-77.03382,38.92746,5/18/2017 13:36
"1425 Columbia Rd NW, Washington, DC 20009, USA",87,R33886,-77.03382,38.92746,5/18/2017 14:47
"3625 Calvert St NW, Washington, DC 20007, USA",81,R33886,-77.07132,38.9226,5/18/2017 17:14
"3625 Calvert St NW, Washington, DC 20007, USA",81,R33886,-77.07132,38.9226,5/18/2017 18:41
"417-421 Van Buren St NW, Washington, DC 20012, USA",78,R33886,-77.01905,38.96994,5/18/2017 19:21
"417-421 Van Buren St NW, Washington, DC 20012, USA",78,R33886,-77.01905,38.96994,5/18/2017 20:02
"1429 Van Buren St NW, Washington, DC 20012, USA",75,R33886,-77.03475,38.96997,5/18/2017 20:12
"1429 Van Buren St NW, Washington, DC 20012, USA",75,R33886,-77.03475,38.96997,5/19/2017 9:56
"1601-1625 Newton St NW, Washington, DC 20010, USA",75,R33886,-77.03716,38.9336,5/19/2017 10:42
"1601-1625 Newton St NW, Washington, DC 20010, USA",75,R33886,-77.03716,38.9336,5/19/2017 10:42
"3221 Hiatt Pl NW, Washington, DC 20010, USA",68,R33886,-77.03478,38.93035,5/19/2017 12:58
"3221 Hiatt Pl NW, Washington, DC 20010, USA",68,R33886,-77.03478,38.93035,5/19/2017 12:58
"2140-2198 N St NW, Washington, DC 20037, USA",65,R33886,-77.04851,38.90722,5/19/2017 13:38
"2140-2198 N St NW, Washington, DC 20037, USA",65,R33886,-77.04851,38.90722,5/19/2017 13:53
"1438-1498 N Taft St, Arlington, VA 22201, USA",31,R33888,-77.08205,38.89054,5/18/2017 13:36
"1438-1498 N Taft St, Arlington, VA 22201, USA",31,R33888,-77.08205,38.89054,5/18/2017 17:19
"619 8th St NE, Washington, DC 20002, USA",28,R33888,-76.99495,38.89806,5/18/2017 18:00
"619 8th St NE, Washington, DC 20002, USA",28,R33888,-76.99495,38.89806,5/18/2017 18:30
"917-999 3rd St SW, Washington, DC 20024, USA",25,R33888,-77.0153,38.87874,5/18/2017 19:06
"917-999 3rd St SW, Washington, DC 20024, USA",25,R33888,-77.0153,38.87874,5/18/2017 20:12
"109 7th St NE, Washington, DC 20002, USA",25,R33888,-76.99612,38.89127,5/18/2017 20:33
"109 7th St NE, Washington, DC 20002, USA",25,R33888,-76.99612,38.89127,5/18/2017 21:39
"1928-1930 17th St NW, Washington, DC 20009, USA",21,R33888,-77.0385,38.91673,5/18/2017 22:09
"1928-1930 17th St NW, Washington, DC 20009, USA",21,R33888,-77.0385,38.91673,5/19/2017 1:48
"1305 Riggs St NW, Washington, DC 20009, USA",21,R33888,-77.02995,38.91339,5/19/2017 1:58
"1305 Riggs St NW, Washington, DC 20009, USA",21,R33888,-77.02995,38.91339,5/19/2017 2:03
"765 Girard St NW, Washington, DC 20001, USA",21,R33888,-77.02538,38.92596,5/19/2017 2:19
"765 Girard St NW, Washington, DC 20001, USA",21,R33888,-77.02538,38.92596,5/19/2017 7:04
"3800-3806 18th St NE, Washington, DC 20018, USA",18,R33888,-76.97993,38.93634,5/19/2017 7:50
"3800-3806 18th St NE, Washington, DC 20018, USA",18,R33888,-76.97993,38.93634,5/19/2017 8:40
"3614-3616 12th St NE, Washington, DC 20017, USA",18,R33888,-76.9912,38.93402,5/19/2017 8:55
"3614-3616 12th St NE, Washington, DC 20017, USA",18,R33888,-76.9912,38.93402,5/19/2017 9:16
"500-660 Galloway St NE, Washington, DC 20017, USA",96,R33888,-76.99627,38.95278,5/19/2017 10:52
"500-660 Galloway St NE, Washington, DC 20017, USA",96,R33888,-76.99627,38.95278,5/19/2017 13:53
"2414 10th St NE, Washington, DC 20018, USA",96,R33889,-76.9925,38.92201,5/18/2017 13:36
"2414 10th St NE, Washington, DC 20018, USA",96,R33889,-76.9925,38.92201,5/18/2017 13:41
"1010 Irving St NE, Washington, DC 20017, USA",90,R33889,-76.99183,38.9286,5/18/2017 14:32
"1010 Irving St NE, Washington, DC 20017, USA",90,R33889,-76.99183,38.9286,5/18/2017 14:47
"1507 8th St NW, Washington, DC 20001, USA",90,R33889,-77.02292,38.90977,5/18/2017 15:07
"1507 8th St NW, Washington, DC 20001, USA",90,R33889,-77.02292,38.90977,5/18/2017 20:53
"800-816 Quincy St NW, Washington, DC 20011, USA",87,R33889,-77.02399,38.9376,5/18/2017 21:13
"800-816 Quincy St NW, Washington, DC 20011, USA",87,R33889,-77.02399,38.9376,5/18/2017 21:18
"1526 8th St NW, Washington, DC 20001, USA",87,R33889,-77.02295,38.91047,5/18/2017 21:39
"1526 8th St NW, Washington, DC 20001, USA",87,R33889,-77.02295,38.91047,5/18/2017 21:39
"1821 Ingleside Terrace NW, Washington, DC 20010, USA",84,R33889,-77.04212,38.93508,5/18/2017 22:09
"1821 Ingleside Terrace NW, Washington, DC 20010, USA",84,R33889,-77.04212,38.93508,5/19/2017 8:00
"6100 Chillum Pl NE, Washington, DC 20011, USA",81,R33889,-77.00805,38.96388,5/19/2017 8:40
"6100 Chillum Pl NE, Washington, DC 20011, USA",81,R33889,-77.00805,38.96388,5/19/2017 13:53
"1808 N Nash St, Arlington, VA 22209, USA",100,R33890,-77.07335,38.89521,5/18/2017 13:36
"1808 N Nash St, Arlington, VA 22209, USA",100,R33890,-77.07335,38.89521,5/18/2017 15:53
"1301 N Troy St, Arlington, VA 22201, USA",100,R33890,-77.0827,38.88895,5/18/2017 16:08
"1301 N Troy St, Arlington, VA 22201, USA",100,R33890,-77.0827,38.88895,5/18/2017 17:50
"1044-1074 S Edgewood St, Arlington, VA 22204, USA",100,R33890,-77.08626,38.86192,5/18/2017 18:30
"1044-1074 S Edgewood St, Arlington, VA 22204, USA",100,R33890,-77.08626,38.86192,5/18/2017 19:01
"2217 42nd St NW, Washington, DC 20007, USA",96,R33890,-77.08202,38.92106,5/18/2017 19:47
"2217 42nd St NW, Washington, DC 20007, USA",96,R33890,-77.08202,38.92106,5/19/2017 8:20
"2315 40th Pl NW, Washington, DC 20007, USA",96,R33890,-77.07974,38.92099,5/19/2017 9:31
"2315 40th Pl NW, Washington, DC 20007, USA",96,R33890,-77.07974,38.92099,5/19/2017 13:53
"1234-1236 30th St NW, Washington, DC 20007, USA",71,R33891,-77.05918,38.90632,5/18/2017 13:36
"1234-1236 30th St NW, Washington, DC 20007, USA",71,R33891,-77.05918,38.90632,5/18/2017 13:41
"4426 42nd St NW, Washington, DC 20016, USA",68,R33891,-77.08197,38.94772,5/18/2017 14:22
